#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2024 08 13 21 40 243  6.5 999 99.0 9999
2024 08 13 21 50 247  6.1 999 99.0 9999
2024 08 13 22 00 252  5.2 241  7.0 2136
2024 08 13 22 10 251  5.5 999 99.0 9999
2024 08 13 22 20 245  5.6 999 99.0 9999
2024 08 13 22 30 249  5.0 999 99.0 9999
2024 08 13 22 40 239  5.3 999 99.0 9999
2024 08 13 22 50 238  5.5 999 99.0 9999
2024 08 13 23 00 237  6.4 237  6.7 2257
2024 08 13 23 10 241  6.8 999 99.0 9999
2024 08 13 23 20 244  6.9 999 99.0 9999
2024 08 13 23 30 242  7.2 999 99.0 9999
2024 08 13 23 40 243  6.0 999 99.0 9999
2024 08 13 23 50 248  5.9 999 99.0 9999
2024 08 14 00 00 255  6.8 242  7.6 2323
2024 08 14 00 10 248  5.8 999 99.0 9999
2024 08 14 00 20 247  5.5 999 99.0 9999
2024 08 14 00 30 253  6.0 999 99.0 9999
2024 08 14 00 40 245  5.2 999 99.0 9999
2024 08 14 00 50 244  5.8 999 99.0 9999
2024 08 14 01 00 246  6.1 243  7.5 0047
2024 08 14 01 10 241  5.0 999 99.0 9999
2024 08 14 01 20 246  4.8 999 99.0 9999
2024 08 14 01 30 247  4.7 999 99.0 9999
2024 08 14 01 40 245  4.3 999 99.0 9999
2024 08 14 01 50 234  4.3 999 99.0 9999
2024 08 14 02 00 235  4.5 245  5.5 0100
2024 08 14 02 10 243  4.4 999 99.0 9999
2024 08 14 02 20 243  4.0 999 99.0 9999
2024 08 14 02 30 240  4.5 999 99.0 9999
2024 08 14 02 40 236  4.0 999 99.0 9999
2024 08 14 02 50 231  4.5 999 99.0 9999
2024 08 14 03 00 223  4.3 240  5.0 0221
2024 08 14 03 10 221  4.1 999 99.0 9999
2024 08 14 03 20 222  4.0 999 99.0 9999
2024 08 14 03 30 207  3.3 999 99.0 9999
2024 08 14 03 40 215  3.7 999 99.0 9999
2024 08 14 03 50 225  3.6 999 99.0 9999
2024 08 14 04 00 221  3.8 225  4.3 0306
2024 08 14 04 10 229  4.2 999 99.0 9999
2024 08 14 04 20 229  4.2 999 99.0 9999
2024 08 14 04 30 230  4.3 999 99.0 9999
2024 08 14 04 40 230  4.3 999 99.0 9999
2024 08 14 04 50 228  4.2 999 99.0 9999
2024 08 14 05 00 240  4.6 239  4.8 0457
2024 08 14 05 10 237  4.1 999 99.0 9999
2024 08 14 05 20 231  3.5 999 99.0 9999
2024 08 14 05 30 226  4.2 999 99.0 9999
2024 08 14 05 40 229  4.6 999 99.0 9999
2024 08 14 05 50 231  4.8 999 99.0 9999
2024 08 14 06 00 234  4.9 234  5.3 0559
2024 08 14 06 10 229  5.7 999 99.0 9999
2024 08 14 06 20 232  5.5 999 99.0 9999
2024 08 14 06 30 234  5.0 999 99.0 9999
2024 08 14 06 40 241  5.3 999 99.0 9999
2024 08 14 06 50 241  5.7 999 99.0 9999
2024 08 14 07 00 249  4.9 230  6.1 0605
2024 08 14 07 10 248  4.1 999 99.0 9999
2024 08 14 07 20 241  3.8 999 99.0 9999
2024 08 14 07 30 239  3.4 999 99.0 9999
2024 08 14 07 40 220  2.4 999 99.0 9999
2024 08 14 07 50 232  2.0 999 99.0 9999
2024 08 14 08 00 235  1.9 252  4.6 0700
2024 08 14 08 10 228  2.4 999 99.0 9999
2024 08 14 08 20 234  2.7 999 99.0 9999
2024 08 14 08 30 222  2.4 999 99.0 9999
2024 08 14 08 40 209  2.5 999 99.0 9999
2024 08 14 08 50 217  2.5 999 99.0 9999
2024 08 14 09 00 225  2.9 225  3.4 0859
2024 08 14 09 10 228  3.1 999 99.0 9999
2024 08 14 09 20 235  3.2 999 99.0 9999
2024 08 14 09 30 229  2.5 999 99.0 9999
2024 08 14 09 40 212  1.6 999 99.0 9999
2024 08 14 09 50 195  1.8 999 99.0 9999
2024 08 14 10 00 187  1.4 245  3.5 0914
2024 08 14 10 10 168  1.3 999 99.0 9999
2024 08 14 10 20 151  1.7 999 99.0 9999
2024 08 14 10 30 150  2.4 999 99.0 9999
2024 08 14 10 40 161  2.5 999 99.0 9999
2024 08 14 10 50 147  2.4 999 99.0 9999
2024 08 14 11 00 141  2.5 153  3.8 1028
2024 08 14 11 10 155  2.6 999 99.0 9999
2024 08 14 11 20 177  2.5 999 99.0 9999
2024 08 14 11 30 192  2.4 999 99.0 9999
2024 08 14 11 40 213  2.5 999 99.0 9999
2024 08 14 11 50 203  2.0 999 99.0 9999
2024 08 14 12 00 204  1.4 135  3.3 1100
2024 08 14 12 10 236  1.6 999 99.0 9999
2024 08 14 12 20 168  1.7 999 99.0 9999
2024 08 14 12 30 166  1.9 999 99.0 9999
2024 08 14 12 40 145  2.3 999 99.0 9999
2024 08 14 12 50 155  2.8 999 99.0 9999
2024 08 14 13 00 158  2.7 178  3.2 1215
2024 08 14 13 10 155  2.9 999 99.0 9999
2024 08 14 13 20 153  3.2 999 99.0 9999
2024 08 14 13 30 166  3.2 999 99.0 9999
2024 08 14 13 40 165  3.2 999 99.0 9999
2024 08 14 13 50 169  3.4 999 99.0 9999
2024 08 14 14 00 178  3.2 175  3.8 1340
2024 08 14 14 10 170  2.7 999 99.0 9999
2024 08 14 14 20 166  2.8 999 99.0 9999
2024 08 14 14 30 161  2.8 999 99.0 9999
2024 08 14 14 40 162  3.2 999 99.0 9999
2024 08 14 14 50 151  3.3 999 99.0 9999
2024 08 14 15 00 143  3.4 153  3.7 1447
2024 08 14 15 10 141  3.0 999 99.0 9999
2024 08 14 15 20 140  3.3 999 99.0 9999
2024 08 14 15 30 139  3.3 999 99.0 9999
2024 08 14 15 40 147  3.1 999 99.0 9999
2024 08 14 15 50 147  2.8 999 99.0 9999
2024 08 14 16 00 151  2.3 137  3.7 1520
2024 08 14 16 10 156  2.6 999 99.0 9999
2024 08 14 16 20 159  2.5 999 99.0 9999
2024 08 14 16 30 162  2.9 999 99.0 9999
2024 08 14 16 40 160  3.1 999 99.0 9999
2024 08 14 16 50 151  3.2 999 99.0 9999
2024 08 14 17 00 151  3.0 154  3.4 1643
2024 08 14 17 10 166  3.1 999 99.0 9999
2024 08 14 17 20 180  2.9 999 99.0 9999
2024 08 14 17 30 174  3.0 999 99.0 9999
2024 08 14 17 40 187  3.1 999 99.0 9999
2024 08 14 17 50 199  3.0 999 99.0 9999
2024 08 14 18 00 185  3.1 186  3.3 1738
2024 08 14 18 10 170  3.1 999 99.0 9999
2024 08 14 18 20 166  3.2 999 99.0 9999
2024 08 14 18 30 170  2.8 999 99.0 9999
2024 08 14 18 40 168  2.5 999 99.0 9999
2024 08 14 18 50 171  2.2 999 99.0 9999
2024 08 14 19 00 177  1.6 166  3.4 1813
2024 08 14 19 10 165  1.6 999 99.0 9999
2024 08 14 19 20 160  1.8 999 99.0 9999
2024 08 14 19 30 162  1.3 999 99.0 9999
2024 08 14 19 40 152  1.1 999 99.0 9999
2024 08 14 19 50 128  1.6 999 99.0 9999
2024 08 14 20 00 130  1.7 129  2.3 1948
2024 08 14 20 10 132  1.1 999 99.0 9999
2024 08 14 20 20 143  1.2 999 99.0 9999
2024 08 14 20 30 139  2.4 999 99.0 9999
2024 08 14 20 40 134  3.3 999 99.0 9999
2024 08 14 20 50 130  2.8 999 99.0 9999
2024 08 14 21 00 104  2.8 134  3.9 2038
2024 08 14 21 10  98  2.7 999 99.0 9999
2024 08 14 21 20  68  2.1 999 99.0 9999
2024 08 14 21 30  42  1.5 999 99.0 9999
2024 08 14 21 40  24  2.0 999 99.0 9999
2024 08 14 21 50  22  1.8 999 99.0 9999
2024 08 14 22 00  47  1.9  99  3.2 2107
2024 08 14 22 10  39  2.3 999 99.0 9999
2024 08 14 22 20  39  2.0 999 99.0 9999
2024 08 14 22 30  32  2.5 999 99.0 9999
2024 08 14 22 40  24  2.5 999 99.0 9999
2024 08 14 22 50  22  2.2 999 99.0 9999
2024 08 14 23 00  24  2.7  24  3.2 2259
2024 08 14 23 10  33  3.4 999 99.0 9999
2024 08 14 23 20  36  3.7 999 99.0 9999
2024 08 14 23 30  39  4.0 999 99.0 9999
2024 08 14 23 40  49  3.6 999 99.0 9999
2024 08 14 23 50  59  3.7 999 99.0 9999
2024 08 15 00 00  73  3.6  38  4.5 2329
2024 08 15 00 10  74  3.4 999 99.0 9999
2024 08 15 00 20  73  3.6 999 99.0 9999
2024 08 15 00 30  71  4.0 999 99.0 9999
2024 08 15 00 40  69  4.0 999 99.0 9999
2024 08 15 00 50  68  3.8 999 99.0 9999
2024 08 15 01 00  73  3.9  73  4.2 0059
2024 08 15 01 10  80  4.1 999 99.0 9999
2024 08 15 01 20  82  4.4 999 99.0 9999
2024 08 15 01 30  88  4.9 999 99.0 9999
2024 08 15 01 40  97  5.6 999 99.0 9999
2024 08 15 01 50  99  6.2 999 99.0 9999
2024 08 15 02 00  95  6.3  99  7.1 0145
2024 08 15 02 10  97  6.7 999 99.0 9999
2024 08 15 02 20  96  6.7 999 99.0 9999
2024 08 15 02 30  97  6.9 999 99.0 9999
2024 08 15 02 40  95  6.6 999 99.0 9999
2024 08 15 02 50  98  7.8 999 99.0 9999
2024 08 15 03 00  99  8.5  98  8.8 0252
2024 08 15 03 10  99  8.9 999 99.0 9999
2024 08 15 03 20  97  8.2 999 99.0 9999
2024 08 15 03 30  96  8.0 999 99.0 9999
2024 08 15 03 40  97  8.3 999 99.0 9999
2024 08 15 03 50  97  8.8 999 99.0 9999
2024 08 15 04 00  99  9.5  99 11.1 0359
2024 08 15 04 10 100 10.3 999 99.0 9999
2024 08 15 04 20 103 10.6 999 99.0 9999
2024 08 15 04 30 103 10.5 999 99.0 9999
2024 08 15 04 40 104 10.5 999 99.0 9999
2024 08 15 04 50 106 10.6 999 99.0 9999
2024 08 15 05 00 109 10.5 103 11.9 0437
2024 08 15 05 10 113  9.9 999 99.0 9999
2024 08 15 05 20 122  9.9 999 99.0 9999
2024 08 15 05 30 130 10.1 999 99.0 9999
2024 08 15 05 40 130  9.9 999 99.0 9999
2024 08 15 05 50 132  9.9 999 99.0 9999
2024 08 15 06 00 133  9.8 120 11.3 0517
2024 08 15 06 10 135  9.6 999 99.0 9999
2024 08 15 06 20 142  9.5 999 99.0 9999
2024 08 15 06 30 151  9.8 999 99.0 9999
2024 08 15 06 40 164 10.8 999 99.0 9999
2024 08 15 06 50 193  8.4 999 99.0 9999
2024 08 15 07 00 203  8.3 197 14.0 0648
2024 08 15 07 10 208  7.2 999 99.0 9999
2024 08 15 07 20 242  4.9 999 99.0 9999
2024 08 15 07 30 228  5.5 999 99.0 9999
2024 08 15 07 40 207  6.1 999 99.0 9999
2024 08 15 07 50 237  3.3 999 99.0 9999
2024 08 15 08 00 250  2.3 186 10.1 0700
2024 08 15 08 10 213  2.7 999 99.0 9999
2024 08 15 08 20 194  2.3 999 99.0 9999
2024 08 15 08 30 177  2.5 999 99.0 9999
2024 08 15 08 40 167  3.3 999 99.0 9999
2024 08 15 08 50 163  3.7 999 99.0 9999
2024 08 15 09 00 170  4.0 170  4.8 0859
2024 08 15 09 10 158  3.3 999 99.0 9999
2024 08 15 09 20 146  3.0 999 99.0 9999
2024 08 15 09 30 151  3.1 999 99.0 9999
2024 08 15 09 40 152  2.7 999 99.0 9999
2024 08 15 09 50 131  2.5 999 99.0 9999
2024 08 15 10 00 129  3.8 129  4.6 0959
2024 08 15 10 10 124  4.5 999 99.0 9999
2024 08 15 10 20 129  4.3 999 99.0 9999
2024 08 15 10 30 123  4.7 999 99.0 9999
2024 08 15 10 40 128  5.5 999 99.0 9999
2024 08 15 10 50 135  5.5 999 99.0 9999
2024 08 15 11 00 132  5.7 131  6.5 1059
2024 08 15 11 10 128  6.4 999 99.0 9999
2024 08 15 11 20 115  6.6 999 99.0 9999
2024 08 15 11 30 109  7.2 999 99.0 9999
2024 08 15 11 40 114  7.4 999 99.0 9999
2024 08 15 11 50 118  7.6 999 99.0 9999
2024 08 15 12 00 117  8.0 116  8.5 1156
2024 08 15 12 10 117  8.2 999 99.0 9999
2024 08 15 12 20 108  8.4 999 99.0 9999
2024 08 15 12 30 105  8.2 999 99.0 9999
2024 08 15 12 40 108  8.2 999 99.0 9999
2024 08 15 12 50 113  8.4 999 99.0 9999
2024 08 15 13 00 117  8.6 117  9.2 1259
2024 08 15 13 10 118  9.0 999 99.0 9999
2024 08 15 13 20 117  9.4 999 99.0 9999
2024 08 15 13 30 122  9.9 999 99.0 9999
2024 08 15 13 40 123 10.3 999 99.0 9999
2024 08 15 13 50 121 10.3 999 99.0 9999
2024 08 15 14 00 121 10.0 124 11.5 1336
2024 08 15 14 10 122 10.8 999 99.0 9999
2024 08 15 14 20 119 11.4 999 99.0 9999
2024 08 15 14 30 115 10.7 999 99.0 9999
2024 08 15 14 40 110  9.7 999 99.0 9999
2024 08 15 14 50 109 10.0 999 99.0 9999
2024 08 15 15 00 110 11.2 120 12.1 1413
2024 08 15 15 10 109 11.9 999 99.0 9999
2024 08 15 15 20 108 12.5 999 99.0 9999
2024 08 15 15 30 109 12.4 999 99.0 9999
2024 08 15 15 40 109 12.2 999 99.0 9999
2024 08 15 15 50 112 12.1 999 99.0 9999
2024 08 15 16 00 111 11.8 109 13.1 1536
2024 08 15 16 10 110 11.7 999 99.0 9999
2024 08 15 16 20 111 12.0 999 99.0 9999
2024 08 15 16 30 110 12.2 999 99.0 9999
2024 08 15 16 40 109 12.6 999 99.0 9999
2024 08 15 16 50 108 12.6 999 99.0 9999
2024 08 15 17 00 109 12.7 110 13.4 1621
2024 08 15 17 10 110 12.5 999 99.0 9999
2024 08 15 17 20 110 12.4 999 99.0 9999
2024 08 15 17 30 109 12.4 999 99.0 9999
2024 08 15 17 40 108 12.5 999 99.0 9999
2024 08 15 17 50 108 12.3 999 99.0 9999
2024 08 15 18 00 107 12.6 109 13.0 1704
2024 08 15 18 10 106 12.4 999 99.0 9999
2024 08 15 18 20 106 12.7 999 99.0 9999
2024 08 15 18 30 105 12.7 999 99.0 9999
2024 08 15 18 40 103 12.4 999 99.0 9999
2024 08 15 18 50 102 11.5 999 99.0 9999
2024 08 15 19 00 100 10.4 105 13.3 1821
2024 08 15 19 10 100 10.5 999 99.0 9999
2024 08 15 19 20  98 10.7 999 99.0 9999
2024 08 15 19 30  98 11.7 999 99.0 9999
2024 08 15 19 40  98 11.8 999 99.0 9999
2024 08 15 19 50  97 11.1 999 99.0 9999
2024 08 15 20 00  97 11.4  97 12.4 1954
2024 08 15 20 10  97 11.9 999 99.0 9999
2024 08 15 20 20  99 12.5 999 99.0 9999
2024 08 15 20 30 102 12.3 999 99.0 9999
2024 08 15 20 40 104 11.3 999 99.0 9999
2024 08 15 20 50 143  9.9 999 99.0 9999
2024 08 15 21 00 148 10.7 138 13.7 2048
2024 08 15 21 10 148  8.9 999 99.0 9999
2024 08 15 21 20 175  6.4 999 99.0 9999
2024 08 15 21 30 167  5.3 999 99.0 9999
2024 08 15 21 40 158  5.5 999 99.0 9999
2024 08 15 21 50 148  5.9 999 99.0 9999
2024 08 15 22 00 141  6.5 144  9.7 2104
2024 08 15 22 10 136  7.2 999 99.0 9999
2024 08 15 22 20 133  7.5 999 99.0 9999
2024 08 15 22 30 136  8.4 999 99.0 9999
2024 08 15 22 40 131  9.4 999 99.0 9999
2024 08 15 22 50 121  9.5 999 99.0 9999
2024 08 15 23 00 118 10.5 118 11.2 2259
2024 08 15 23 10 117 10.9 999 99.0 9999
2024 08 15 23 20 114 11.5 999 99.0 9999
2024 08 15 23 30 108 11.4 999 99.0 9999
2024 08 15 23 40 103 11.4 999 99.0 9999
2024 08 15 23 50 102 12.1 999 99.0 9999
2024 08 16 00 00 102 12.4 102 14.2 2359
2024 08 16 00 10 106 13.4 999 99.0 9999
2024 08 16 00 20 103 14.3 999 99.0 9999
2024 08 16 00 30 107 15.1 999 99.0 9999
2024 08 16 00 40 109 14.0 999 99.0 9999
2024 08 16 00 50 104 13.1 999 99.0 9999
2024 08 16 01 00 107 14.0 105 17.2 0022
2024 08 16 01 10 108 13.3 999 99.0 9999
2024 08 16 01 20 111 13.0 999 99.0 9999
2024 08 16 01 30 113 12.4 999 99.0 9999
2024 08 16 01 40 109 12.2 999 99.0 9999
2024 08 16 01 50 109 12.3 999 99.0 9999
2024 08 16 02 00 108 12.3 108 14.8 0104
2024 08 16 02 10 109 12.5 999 99.0 9999
2024 08 16 02 20 113 13.0 999 99.0 9999
2024 08 16 02 30 118 12.9 999 99.0 9999
2024 08 16 02 40 117 13.5 999 99.0 9999
2024 08 16 02 50 117 14.0 999 99.0 9999
2024 08 16 03 00 114 12.9 117 15.1 0240
2024 08 16 03 10 114 12.8 999 99.0 9999
2024 08 16 03 20 116 12.1 999 99.0 9999
2024 08 16 03 30 114 11.5 999 99.0 9999
2024 08 16 03 40 113 12.0 999 99.0 9999
2024 08 16 03 50 115 12.4 999 99.0 9999
2024 08 16 04 00 114 12.6 114 15.5 0309
2024 08 16 04 10 114 12.3 999 99.0 9999
2024 08 16 04 20 112 12.3 999 99.0 9999
2024 08 16 04 30 113 12.3 999 99.0 9999
2024 08 16 04 40 112 12.5 999 99.0 9999
2024 08 16 04 50 112 12.6 999 99.0 9999
2024 08 16 05 00 112 12.6 112 13.5 0442
2024 08 16 05 10 111 12.2 999 99.0 9999
2024 08 16 05 20 111 12.3 999 99.0 9999
2024 08 16 05 30 112 12.4 999 99.0 9999
2024 08 16 05 40 112 11.9 999 99.0 9999
2024 08 16 05 50 113 11.6 999 99.0 9999
2024 08 16 06 00 112 11.4 112 13.1 0512
2024 08 16 06 10 110 11.3 999 99.0 9999
2024 08 16 06 20 110 11.3 999 99.0 9999
2024 08 16 06 30 110 11.5 999 99.0 9999
2024 08 16 06 40 111 11.9 999 99.0 9999
2024 08 16 06 50 111 11.4 999 99.0 9999
2024 08 16 07 00 112 11.5 111 13.2 0636
2024 08 16 07 10 111 11.1 999 99.0 9999
2024 08 16 07 20 111 11.4 999 99.0 9999
2024 08 16 07 30 112 11.2 999 99.0 9999
2024 08 16 07 40 110 10.9 999 99.0 9999
2024 08 16 07 50 109 10.8 999 99.0 9999
2024 08 16 08 00 109 10.9 111 12.4 0713
2024 08 16 08 10 108 10.8 999 99.0 9999
2024 08 16 08 20 107 10.7 999 99.0 9999
2024 08 16 08 30 105 10.2 999 99.0 9999
2024 08 16 08 40 106 10.1 999 99.0 9999
2024 08 16 08 50 108 10.0 999 99.0 9999
2024 08 16 09 00 109  9.9 108 11.6 0809
2024 08 16 09 10 108 10.0 999 99.0 9999
2024 08 16 09 20 108 10.1 999 99.0 9999
2024 08 16 09 30 108 10.2 999 99.0 9999
2024 08 16 09 40 108  9.9 999 99.0 9999
2024 08 16 09 50 107  9.8 999 99.0 9999
2024 08 16 10 00 106  9.8 108 11.0 0928
2024 08 16 10 10 103  9.5 999 99.0 9999
2024 08 16 10 20 103  9.5 999 99.0 9999
2024 08 16 10 30 106  9.4 999 99.0 9999
2024 08 16 10 40 107 10.0 999 99.0 9999
2024 08 16 10 50 104  9.8 999 99.0 9999
2024 08 16 11 00 103  9.7 107 10.8 1039
2024 08 16 11 10 107  9.9 999 99.0 9999
2024 08 16 11 20 106 10.0 999 99.0 9999
2024 08 16 11 30 106  9.7 999 99.0 9999
2024 08 16 11 40 106  8.9 999 99.0 9999
2024 08 16 11 50 106  8.8 999 99.0 9999
2024 08 16 12 00 103  7.9 106 10.8 1112
2024 08 16 12 10 104  7.7 999 99.0 9999
2024 08 16 12 20 104  7.6 999 99.0 9999
2024 08 16 12 30 102  7.6 999 99.0 9999
2024 08 16 12 40 102  7.2 999 99.0 9999
2024 08 16 12 50 101  6.5 999 99.0 9999
2024 08 16 13 00  99  6.1 104  8.6 1217
2024 08 16 13 10  98  6.0 999 99.0 9999
2024 08 16 13 20  92  5.9 999 99.0 9999
2024 08 16 13 30 106  7.3 999 99.0 9999
2024 08 16 13 40 103  7.1 999 99.0 9999
2024 08 16 13 50  99  6.1 999 99.0 9999
2024 08 16 14 00  89  4.8 106  7.9 1329
2024 08 16 14 10  80  4.6 999 99.0 9999
2024 08 16 14 20  81  4.5 999 99.0 9999
2024 08 16 14 30  83  4.0 999 99.0 9999
2024 08 16 14 40  91  3.9 999 99.0 9999
2024 08 16 14 50  84  3.9 999 99.0 9999
2024 08 16 15 00  59  3.5  83  5.1 1405
2024 08 16 15 10  27  4.1 999 99.0 9999
2024 08 16 15 20  31  3.9 999 99.0 9999
2024 08 16 15 30  36  3.8 999 99.0 9999
2024 08 16 15 40  33  3.7 999 99.0 9999
2024 08 16 15 50  39  3.1 999 99.0 9999
2024 08 16 16 00  36  3.3  29  5.0 1504
2024 08 16 16 10  40  3.8 999 99.0 9999
2024 08 16 16 20  61  3.6 999 99.0 9999
2024 08 16 16 30  60  2.8 999 99.0 9999
2024 08 16 16 40  54  2.9 999 99.0 9999
2024 08 16 16 50  48  2.4 999 99.0 9999
2024 08 16 17 00  39  2.5  36  4.2 1606
2024 08 16 17 10  24  2.7 999 99.0 9999
2024 08 16 17 20  27  4.3 999 99.0 9999
2024 08 16 17 30  31  4.1 999 99.0 9999
2024 08 16 17 40  23  5.7 999 99.0 9999
2024 08 16 17 50  22  6.3 999 99.0 9999
2024 08 16 18 00  25  6.5  25  7.0 1754
2024 08 16 18 10  25  6.7 999 99.0 9999
2024 08 16 18 20  16  6.7 999 99.0 9999
2024 08 16 18 30  15  6.9 999 99.0 9999
2024 08 16 18 40  18  6.8 999 99.0 9999
2024 08 16 18 50  15  6.9 999 99.0 9999
2024 08 16 19 00  14  7.4  14  8.2 1857
2024 08 16 19 10  21  7.8 999 99.0 9999
2024 08 16 19 20  23  9.0 999 99.0 9999
2024 08 16 19 30  23  9.7 999 99.0 9999
2024 08 16 19 40  28  9.7 999 99.0 9999
2024 08 16 19 50  26  9.2 999 99.0 9999
2024 08 16 20 00  22  9.3  28 10.4 1930
2024 08 16 20 10  21  9.5 999 99.0 9999
2024 08 16 20 20  23  9.6 999 99.0 9999
2024 08 16 20 30  23  9.6 999 99.0 9999
2024 08 16 20 40  29  9.6 999 99.0 9999
2024 08 16 20 50  30  9.0 999 99.0 9999
2024 08 16 21 00  32  8.7  21 10.6 2023
2024 08 16 21 10  33  9.4 999 99.0 9999
2024 08 16 21 20  34  9.5 999 99.0 9999
2024 08 16 21 30  38  9.4 999 99.0 9999
2024 08 16 21 40  34  9.8 999 99.0 9999
2024 08 16 21 50  38  9.5 999 99.0 9999
2024 08 16 22 00  37 10.2  37 10.8 2154
2024 08 16 22 10  37  9.4 999 99.0 9999
2024 08 16 22 20  39  9.4 999 99.0 9999
2024 08 16 22 30  42  8.4 999 99.0 9999
2024 08 16 22 40  35  8.3 999 99.0 9999
2024 08 16 22 50  36  9.0 999 99.0 9999
2024 08 16 23 00  35  9.1  37 10.3 2216
2024 08 16 23 10  38  9.1 999 99.0 9999
2024 08 16 23 20  43  8.5 999 99.0 9999
2024 08 16 23 30  44  8.4 999 99.0 9999
2024 08 16 23 40  44  8.4 999 99.0 9999
2024 08 16 23 50  44  8.6 999 99.0 9999
2024 08 17 00 00  41  8.8  37 10.0 2304
2024 08 17 00 10  40  8.5 999 99.0 9999
2024 08 17 00 20  46  7.8 999 99.0 9999
2024 08 17 00 30  44  8.0 999 99.0 9999
2024 08 17 00 40  41  8.6 999 99.0 9999
2024 08 17 00 50  39  8.4 999 99.0 9999
2024 08 17 01 00  42  7.8  41  9.2 0000
2024 08 17 01 10  48  7.6 999 99.0 9999
2024 08 17 01 20  48  7.8 999 99.0 9999
2024 08 17 01 30  46  7.8 999 99.0 9999
2024 08 17 01 40  46  7.2 999 99.0 9999
2024 08 17 01 50  46  6.6 999 99.0 9999
2024 08 17 02 00  51  6.7  48  8.5 0111
2024 08 17 02 10  43  6.3 999 99.0 9999
2024 08 17 02 20  34  6.0 999 99.0 9999
2024 08 17 02 30  28  6.3 999 99.0 9999
2024 08 17 02 40  18  5.7 999 99.0 9999
2024 08 17 02 50  12  5.7 999 99.0 9999
2024 08 17 03 00   7  6.1  32  6.8 0221
2024 08 17 03 10   2  5.9 999 99.0 9999
2024 08 17 03 20   1  6.3 999 99.0 9999
2024 08 17 03 30   1  6.5 999 99.0 9999
2024 08 17 03 40   2  7.1 999 99.0 9999
2024 08 17 03 50   4  7.4 999 99.0 9999
2024 08 17 04 00   5  7.4   4  7.8 0346
2024 08 17 04 10   7  7.3 999 99.0 9999
2024 08 17 04 20  11  7.8 999 99.0 9999
2024 08 17 04 30  12  8.2 999 99.0 9999
2024 08 17 04 40  11  8.0 999 99.0 9999
2024 08 17 04 50  11  7.3 999 99.0 9999
2024 08 17 05 00   9  6.8  13  9.0 0430
2024 08 17 05 10   8  6.3 999 99.0 9999
2024 08 17 05 20   5  5.9 999 99.0 9999
2024 08 17 05 30   1  6.2 999 99.0 9999
2024 08 17 05 40   0  6.5 999 99.0 9999
2024 08 17 05 50   3  6.8 999 99.0 9999
2024 08 17 06 00   8  7.4   8  7.8 0554
2024 08 17 06 10   6  7.3 999 99.0 9999
2024 08 17 06 20   3  6.8 999 99.0 9999
2024 08 17 06 30   2  7.1 999 99.0 9999
2024 08 17 06 40 359  7.2 999 99.0 9999
2024 08 17 06 50   0  7.2 999 99.0 9999
2024 08 17 07 00   1  7.2   1  8.4 0624
2024 08 17 07 10   1  7.1 999 99.0 9999
2024 08 17 07 20   4  7.1 999 99.0 9999
2024 08 17 07 30   1  6.7 999 99.0 9999
2024 08 17 07 40 359  5.7 999 99.0 9999
2024 08 17 07 50   1  4.6 999 99.0 9999
2024 08 17 08 00 355  4.0   3  7.8 0714
2024 08 17 08 10 343  2.7 999 99.0 9999
2024 08 17 08 20 337  3.6 999 99.0 9999
2024 08 17 08 30 348  5.8 999 99.0 9999
2024 08 17 08 40 348  6.5 999 99.0 9999
2024 08 17 08 50 350  6.9 999 99.0 9999
2024 08 17 09 00 348  6.8 348  7.3 0859
2024 08 17 09 10 349  7.2 999 99.0 9999
2024 08 17 09 20 351  6.9 999 99.0 9999
2024 08 17 09 30 354  6.5 999 99.0 9999
2024 08 17 09 40 357  6.8 999 99.0 9999
2024 08 17 09 50   3  6.9 999 99.0 9999
2024 08 17 10 00   1  7.1 348  7.5 0907
2024 08 17 10 10   2  6.4 999 99.0 9999
2024 08 17 10 20   1  6.2 999 99.0 9999
2024 08 17 10 30   2  6.3 999 99.0 9999
2024 08 17 10 40   8  5.6 999 99.0 9999
2024 08 17 10 50  14  4.9 999 99.0 9999
2024 08 17 11 00  20  6.0   4  7.7 1000
2024 08 17 11 10  30  5.0 999 99.0 9999
2024 08 17 11 20  37  5.0 999 99.0 9999
2024 08 17 11 30  30  5.8 999 99.0 9999
2024 08 17 11 40  22  4.8 999 99.0 9999
2024 08 17 11 50  10  4.1 999 99.0 9999
2024 08 17 12 00   8  5.9   8  7.3 1159
2024 08 17 12 10  11  7.1 999 99.0 9999
2024 08 17 12 20  12  7.1 999 99.0 9999
2024 08 17 12 30  15  6.0 999 99.0 9999
2024 08 17 12 40  21  4.5 999 99.0 9999
2024 08 17 12 50  18  4.5 999 99.0 9999
2024 08 17 13 00  13  4.9  10  7.5 1201
2024 08 17 13 10  17  6.7 999 99.0 9999
2024 08 17 13 20  17  7.2 999 99.0 9999
2024 08 17 13 30  18  6.8 999 99.0 9999
2024 08 17 13 40  19  6.2 999 99.0 9999
2024 08 17 13 50  18  6.3 999 99.0 9999
2024 08 17 14 00  23  5.5  16  8.2 1306
2024 08 17 14 10  23  5.5 999 99.0 9999
2024 08 17 14 20  25  5.7 999 99.0 9999
2024 08 17 14 30  24  5.7 999 99.0 9999
2024 08 17 14 40  20  5.3 999 99.0 9999
2024 08 17 14 50  19  5.1 999 99.0 9999
