clade_name	TrimGalore/WM01_S1_R1_001_val_1.fq.gz	TrimGalore/WM02_S2_R1_001_val_1.fq.gz	TrimGalore/WM03_S3_R1_001_val_1.fq.gz	TrimGalore/WM04_S4_R1_001_val_1.fq.gz	TrimGalore/WM05_S5_R1_001_val_1.fq.gz	TrimGalore/WM11_S6_R1_001_val_1.fq.gz	TrimGalore/WM12_S7_R1_001_val_1.fq.gz	TrimGalore/WM13_S8_R1_001_val_1.fq.gz	TrimGalore/WM14_S9_R1_001_val_1.fq.gz	TrimGalore/WM15_S10_R1_001_val_1.fq.gz	TrimGalore/WM16_S11_R1_001_val_1.fq.gz	TrimGalore/WM17_S12_R1_001_val_1.fq.gz	TrimGalore/WM18_S13_R1_001_val_1.fq.gz	TrimGalore/WM19_S14_R1_001_val_1.fq.gz	TrimGalore/WM20_S15_R1_001_val_1.fq.gz	TrimGalore/WM21_S16_R1_001_val_1.fq.gz	TrimGalore/WM22_S17_R1_001_val_1.fq.gz	TrimGalore/WM23_S18_R1_001_val_1.fq.gz	TrimGalore/WM24_S19_R1_001_val_1.fq.gz
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Rhodoferax_C|s__Rhodoferax_C sp016463455|t__GCA_016463455.1	0.0	0.0	0.1802	0.0	0.0804	0.0691	0.0525	0.0952	0.0655	0.0566	0.0823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Rhodoferax|s__Rhodoferax sp009693325	0.0	0.0	0.3679	0.0	0.0	0.0	0.0	0.3235	0.0	0.0	0.2981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Rhodoferax|s__Rhodoferax sp009693325|t__GCA_009693325.1	0.0	0.0	0.3679	0.0	0.0	0.0	0.0	0.3235	0.0	0.0	0.2981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Rhodoferax|s__Rhodoferax sp014190675	0.0	0.0	0.0	0.1236	0.0	0.202	0.227	0.0	0.2567	0.2295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Rhodoferax|s__Rhodoferax sp014190675|t__GCA_014190675.1	0.0	0.0	0.0	0.1236	0.0	0.202	0.227	0.0	0.2567	0.2295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Rhodoferax|s__Rhodoferax sp018780565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2109	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Rhodoferax|s__Rhodoferax sp018780565|t__GCF_018780565.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2109	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Rhodoferax|s__Rhodoferax sp945861195	0.1221	0.1929	0.4171	0.1891	0.1638	0.2373	0.2977	0.3767	0.3331	0.2923	0.3551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Rhodoferax|s__Rhodoferax sp945861195|t__GCA_945861195.1	0.1221	0.1929	0.4171	0.1891	0.1638	0.2373	0.2977	0.3767	0.3331	0.2923	0.3551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__SYFN01	0.044	0.1338	0.0136	0.0923	0.0	0.1004	0.118	0.1256	0.0781	0.0505	0.0853	0.475	0.0	0.0996	0.0896	0.1231	0.0612	0.2469	0.0829
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__SYFN01|s__SYFN01 sp021737945	0.0	0.0	0.0	0.0	0.0	0.0234	0.0	0.0236	0.0	0.0	0.0223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__SYFN01|s__SYFN01 sp021737945|t__GCA_021737945.1	0.0	0.0	0.0	0.0	0.0	0.0234	0.0	0.0236	0.0	0.0	0.0223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__SYFN01|s__SYFN01 sp945866125	0.044	0.1338	0.0136	0.0923	0.0	0.077	0.118	0.102	0.0781	0.0505	0.063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__SYFN01|s__SYFN01 sp945866125|t__GCA_945866125.1	0.044	0.1338	0.0136	0.0923	0.0	0.077	0.118	0.102	0.0781	0.0505	0.063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__SYFN01|s__SYFN01 sp947451925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.475	0.0	0.0996	0.0896	0.1231	0.0612	0.2469	0.0829
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__SYFN01|s__SYFN01 sp947451925|t__GCA_947451925.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.475	0.0	0.0996	0.0896	0.1231	0.0612	0.2469	0.0829
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__UBA4615	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__UBA4615|s__UBA4615 sp026399835	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__UBA4615|s__UBA4615 sp026399835|t__GCA_026399835.1	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Undibacterium	0.0412	0.0583	0.0355	0.1272	0.1884	0.0936	0.7326	3.7865	1.1519	0.8674	0.2542	0.0	0.0	0.0	0.0	0.0184	0.2206	0.0774	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Undibacterium|s__Undibacterium curvum	0.0	0.0	0.0355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Undibacterium|s__Undibacterium curvum|t__GCF_014284235.1	0.0	0.0	0.0355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Undibacterium|s__Undibacterium parvum	0.0	0.0	0.0	0.0	0.0	0.0936	0.2543	0.1104	0.4986	0.8674	0.2542	0.0	0.0	0.0	0.0	0.0184	0.0802	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Undibacterium|s__Undibacterium parvum|t__GCF_003955735.1	0.0	0.0	0.0	0.0	0.0	0.0936	0.2543	0.1104	0.4986	0.8674	0.2542	0.0	0.0	0.0	0.0	0.0184	0.0802	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Undibacterium|s__Undibacterium sp009937955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0774	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Undibacterium|s__Undibacterium sp009937955|t__GCF_009937955.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0774	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Undibacterium|s__Undibacterium sp947464955	0.0	0.0	0.0	0.0509	0.0	0.0	0.4129	0.1597	0.6113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1404	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Undibacterium|s__Undibacterium sp947464955|t__GCA_947464955.1	0.0	0.0	0.0	0.0509	0.0	0.0	0.4129	0.1597	0.6113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1404	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Undibacterium|s__Undibacterium umbellatum	0.0412	0.0583	0.0	0.0763	0.1884	0.0	0.0654	3.5164	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Undibacterium|s__Undibacterium umbellatum|t__GCF_014284125.1	0.0412	0.0583	0.0	0.0763	0.1884	0.0	0.0654	3.5164	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Variovorax	0.0	0.2352	0.0374	0.0	0.1413	0.0	0.1703	0.0	0.0	0.0	0.065	0.4384	0.199	0.0	0.0	0.1934	0.3384	0.5922000000000001	0.5318
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Variovorax|s__Variovorax sp004211245	0.0	0.2352	0.0374	0.0	0.1413	0.0	0.1703	0.0	0.0	0.0	0.065	0.2758	0.0851	0.0	0.0	0.0	0.1424	0.105	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Variovorax|s__Variovorax sp004211245|t__GCA_004211245.1	0.0	0.2352	0.0374	0.0	0.1413	0.0	0.1703	0.0	0.0	0.0	0.065	0.2758	0.0851	0.0	0.0	0.0	0.1424	0.105	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Variovorax|s__Variovorax sp900115375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1626	0.1139	0.0	0.0	0.1934	0.196	0.4872	0.5318
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Variovorax|s__Variovorax sp900115375|t__GCA_016806145.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1626	0.1139	0.0	0.0	0.1934	0.196	0.4872	0.5318
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Zwartia	0.0274	0.053	0.8369000000000001	0.0261	0.0259	0.0374	0.0311	0.0411	0.0382	0.0316	0.0456	0.0	0.0	0.0	0.0	0.0238	0.05	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Zwartia|s__Zwartia parapertussis_B	0.0	0.0	0.1126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Zwartia|s__Zwartia parapertussis_B|t__GCA_945887835.1	0.0	0.0	0.1126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Zwartia|s__Zwartia parapertussis_D	0.0	0.053	0.1785	0.0	0.0	0.0	0.0	0.0	0.0	0.0316	0.0456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Zwartia|s__Zwartia parapertussis_D|t__GCA_945872285.1	0.0	0.053	0.1785	0.0	0.0	0.0	0.0	0.0	0.0	0.0316	0.0456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Zwartia|s__Zwartia parapertussis_F	0.0	0.0	0.0249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Zwartia|s__Zwartia parapertussis_F|t__GCA_945869355.1	0.0	0.0	0.0249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Zwartia|s__Zwartia sp013205565	0.0274	0.0	0.5209	0.0261	0.0259	0.0374	0.0311	0.0411	0.0382	0.0	0.0	0.0	0.0	0.0	0.0	0.0238	0.05	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Zwartia|s__Zwartia sp013205565|t__GCA_013205565.1	0.0274	0.0	0.5209	0.0261	0.0259	0.0374	0.0311	0.0411	0.0382	0.0	0.0	0.0	0.0	0.0	0.0	0.0238	0.05	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Ga0077523	0.0	0.0	0.0	0.0	0.0	0.0	0.4189	0.0	0.0	0.4211	0.0	0.0	0.0	0.3153	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Ga0077523|g__Ga0077523	0.0	0.0	0.0	0.0	0.0	0.0	0.4189	0.0	0.0	0.4211	0.0	0.0	0.0	0.3153	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Ga0077523|g__Ga0077523|s__Ga0077523 sp963205165	0.0	0.0	0.0	0.0	0.0	0.0	0.4189	0.0	0.0	0.4211	0.0	0.0	0.0	0.3153	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Ga0077523|g__Ga0077523|s__Ga0077523 sp963205165|t__GCA_963205165.1	0.0	0.0	0.0	0.0	0.0	0.0	0.4189	0.0	0.0	0.4211	0.0	0.0	0.0	0.3153	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Methylophilaceae	0.0	0.0	0.5332	0.1071999999999999	0.0	0.4471	0.5796	0.5507	0.4274	0.5569	1.0367	0.0498	0.0	0.0	0.0465	0.0407	0.0658	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Methylophilaceae|g__Methylopumilus	0.0	0.0	0.5332	0.1071999999999999	0.0	0.4471	0.5796	0.5507	0.4274	0.5569	1.0367	0.0498	0.0	0.0	0.0465	0.0407	0.0658	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Methylophilaceae|g__Methylopumilus|s__Methylopumilus planktonicus_A	0.0	0.0	0.0669	0.0351	0.0	0.1251	0.1486	0.1721	0.1233	0.1712	0.155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Methylophilaceae|g__Methylopumilus|s__Methylopumilus planktonicus_A|t__GCF_006364715.1	0.0	0.0	0.0669	0.0351	0.0	0.1251	0.1486	0.1721	0.1233	0.1712	0.155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Methylophilaceae|g__Methylopumilus|s__Methylopumilus sp903914945	0.0	0.0	0.0	0.0	0.0	0.0	0.0438	0.0519	0.0	0.0	0.0	0.0498	0.0	0.0	0.0465	0.0407	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Methylophilaceae|g__Methylopumilus|s__Methylopumilus sp903914945|t__GCA_903914945.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0438	0.0519	0.0	0.0	0.0	0.0498	0.0	0.0	0.0465	0.0407	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Methylophilaceae|g__Methylopumilus|s__Methylopumilus sp947499625	0.0	0.0	0.4663	0.0721	0.0	0.322	0.3872	0.3267	0.3041	0.3857	0.8817	0.0	0.0	0.0	0.0	0.0	0.0658	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Methylophilaceae|g__Methylopumilus|s__Methylopumilus sp947499625|t__GCA_947499625.1	0.0	0.0	0.4663	0.0721	0.0	0.322	0.3872	0.3267	0.3041	0.3857	0.8817	0.0	0.0	0.0	0.0	0.0	0.0658	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae	0.0895	0.305	0.1154999999999999	0.5418	0.0692	0.2448999999999999	1.1712	6.8891	0.5699000000000001	0.2009	0.4985	0.2933	3.1656	0.0763	0.0333	0.5807	0.9677	0.2646	0.2416
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae|g__BJGV01	0.0	0.0	0.0943	0.0194	0.0	0.0561	0.0341	0.0328	0.0312	0.0193	0.0261	0.0	0.0	0.0	0.0	0.0	0.0927	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae|g__BJGV01|s__BJGV01 sp014190895	0.0	0.0	0.0943	0.0194	0.0	0.0561	0.0341	0.0328	0.0312	0.0193	0.0261	0.0	0.0	0.0	0.0	0.0	0.0927	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae|g__BJGV01|s__BJGV01 sp014190895|t__GCA_014190895.1	0.0	0.0	0.0943	0.0194	0.0	0.0561	0.0341	0.0328	0.0312	0.0193	0.0261	0.0	0.0	0.0	0.0	0.0	0.0927	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae|g__Nitrosomonas	0.0483	0.0	0.0	0.4798	0.0	0.1022	0.0905	0.0425	0.0825	0.0	0.0	0.184	0.0471	0.0763	0.0333	0.3272	0.7537	0.2646	0.2416
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae|g__Nitrosomonas|s__Nitrosomonas sp019752415	0.0	0.0	0.0	0.4798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae|g__Nitrosomonas|s__Nitrosomonas sp019752415|t__GCF_019752415.1	0.0	0.0	0.0	0.4798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae|g__Nitrosomonas|s__Nitrosomonas sp021731985	0.0483	0.0	0.0	0.0	0.0	0.1022	0.0	0.0425	0.0825	0.0	0.0	0.184	0.0471	0.0763	0.0	0.1437	0.3589	0.2646	0.2416
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae|g__Nitrosomonas|s__Nitrosomonas sp021731985|t__GCF_021731985.1	0.0483	0.0	0.0	0.0	0.0	0.1022	0.0	0.0425	0.0825	0.0	0.0	0.184	0.0471	0.0763	0.0	0.1437	0.3589	0.2646	0.2416
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae|g__Nitrosomonas|s__Nitrosomonas sp024282095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0333	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae|g__Nitrosomonas|s__Nitrosomonas sp024282095|t__GCF_024282095.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0333	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae|g__Nitrosomonas|s__Nitrosomonas ureae_D	0.0	0.0	0.0	0.0	0.0	0.0	0.0905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1835	0.3948	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae|g__Nitrosomonas|s__Nitrosomonas ureae_D|t__GCA_945872825.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1835	0.3948	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae|g__Nitrosospira	0.0	0.0	0.0	0.0	0.0	0.0	1.0142	6.7738	0.3178	0.146	0.4309	0.0841	3.1185	0.0	0.0	0.2535	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae|g__Nitrosospira|s__Nitrosospira multiformis_D	0.0	0.0	0.0	0.0	0.0	0.0	1.0142	6.7738	0.3178	0.146	0.4309	0.0841	3.1185	0.0	0.0	0.2535	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae|g__Nitrosospira|s__Nitrosospira multiformis_D|t__GCF_900103165.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0142	6.7738	0.3178	0.146	0.4309	0.0841	3.1185	0.0	0.0	0.2535	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae|g__VFJL01	0.0412	0.305	0.0212	0.0426	0.0692	0.0866	0.0324	0.04	0.1384	0.0356	0.0415	0.0252	0.0	0.0	0.0	0.0	0.1213	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae|g__VFJL01|s__VFJL01 sp013450215	0.0	0.0	0.0212	0.0426	0.0692	0.0535	0.0324	0.04	0.0	0.0356	0.0415	0.0	0.0	0.0	0.0	0.0	0.1213	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae|g__VFJL01|s__VFJL01 sp013450215|t__GCA_013450215.1	0.0	0.0	0.0212	0.0426	0.0692	0.0535	0.0324	0.04	0.0	0.0356	0.0415	0.0	0.0	0.0	0.0	0.0	0.1213	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae|g__VFJL01|s__VFJL01 sp903957805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0252	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae|g__VFJL01|s__VFJL01 sp903957805|t__GCA_903957805.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0252	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae|g__VFJL01|s__VFJL01 sp945888885	0.0412	0.305	0.0	0.0	0.0	0.0331	0.0	0.0	0.1384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae|g__VFJL01|s__VFJL01 sp945888885|t__GCA_945888885.1	0.0412	0.305	0.0	0.0	0.0	0.0331	0.0	0.0	0.1384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae	0.2949	0.466	0.0	0.437	0.6224	0.4491	0.4177999999999999	0.2638	0.4137	0.2241	0.2900999999999999	1.5209	1.6978	0.8060999999999999	2.358	2.1714	1.0659	2.4592	1.9593
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae|g__Rugosibacter	0.2949	0.466	0.0	0.437	0.6224	0.4491	0.4177999999999999	0.2638	0.4137	0.2241	0.2900999999999999	1.5209	1.6978	0.8060999999999999	2.358	2.1714	1.0659	2.4592	1.9593
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae|g__Rugosibacter|s__Rugosibacter sp004322535	0.1156	0.0917	0.0	0.1588	0.1459	0.1577	0.1687	0.0945	0.1365	0.0756	0.1093	0.3883	0.4377	0.2331	0.4992	0.4311	0.319	0.663	0.4107
