Genome	WM01_S1_R1_001_val_1.fq.gz Relative Abundance (%)	WM01_S1_R1_001_val_1.fq.gz Mean	WM01_S1_R2_001_val_2.fq.gz Relative Abundance (%)	WM01_S1_R2_001_val_2.fq.gz Mean	WM02_S2_R1_001_val_1.fq.gz Relative Abundance (%)	WM02_S2_R1_001_val_1.fq.gz Mean	WM02_S2_R2_001_val_2.fq.gz Relative Abundance (%)	WM02_S2_R2_001_val_2.fq.gz Mean	WM03_S3_R1_001_val_1.fq.gz Relative Abundance (%)	WM03_S3_R1_001_val_1.fq.gz Mean	WM03_S3_R2_001_val_2.fq.gz Relative Abundance (%)	WM03_S3_R2_001_val_2.fq.gz Mean	WM04_S4_R1_001_val_1.fq.gz Relative Abundance (%)	WM04_S4_R1_001_val_1.fq.gz Mean	WM04_S4_R2_001_val_2.fq.gz Relative Abundance (%)	WM04_S4_R2_001_val_2.fq.gz Mean	WM05_S5_R1_001_val_1.fq.gz Relative Abundance (%)	WM05_S5_R1_001_val_1.fq.gz Mean	WM05_S5_R2_001_val_2.fq.gz Relative Abundance (%)	WM05_S5_R2_001_val_2.fq.gz Mean	WM11_S6_R1_001_val_1.fq.gz Relative Abundance (%)	WM11_S6_R1_001_val_1.fq.gz Mean	WM11_S6_R2_001_val_2.fq.gz Relative Abundance (%)	WM11_S6_R2_001_val_2.fq.gz Mean	WM12_S7_R1_001_val_1.fq.gz Relative Abundance (%)	WM12_S7_R1_001_val_1.fq.gz Mean	WM12_S7_R2_001_val_2.fq.gz Relative Abundance (%)	WM12_S7_R2_001_val_2.fq.gz Mean	WM13_S8_R1_001_val_1.fq.gz Relative Abundance (%)	WM13_S8_R1_001_val_1.fq.gz Mean	WM13_S8_R2_001_val_2.fq.gz Relative Abundance (%)	WM13_S8_R2_001_val_2.fq.gz Mean	WM14_S9_R1_001_val_1.fq.gz Relative Abundance (%)	WM14_S9_R1_001_val_1.fq.gz Mean	WM14_S9_R2_001_val_2.fq.gz Relative Abundance (%)	WM14_S9_R2_001_val_2.fq.gz Mean	WM15_S10_R1_001_val_1.fq.gz Relative Abundance (%)	WM15_S10_R1_001_val_1.fq.gz Mean	WM15_S10_R2_001_val_2.fq.gz Relative Abundance (%)	WM15_S10_R2_001_val_2.fq.gz Mean	WM16_S11_R1_001_val_1.fq.gz Relative Abundance (%)	WM16_S11_R1_001_val_1.fq.gz Mean	WM16_S11_R2_001_val_2.fq.gz Relative Abundance (%)	WM16_S11_R2_001_val_2.fq.gz Mean	WM17_S12_R1_001_val_1.fq.gz Relative Abundance (%)	WM17_S12_R1_001_val_1.fq.gz Mean	WM17_S12_R2_001_val_2.fq.gz Relative Abundance (%)	WM17_S12_R2_001_val_2.fq.gz Mean	WM18_S13_R1_001_val_1.fq.gz Relative Abundance (%)	WM18_S13_R1_001_val_1.fq.gz Mean	WM18_S13_R2_001_val_2.fq.gz Relative Abundance (%)	WM18_S13_R2_001_val_2.fq.gz Mean	WM19_S14_R1_001_val_1.fq.gz Relative Abundance (%)	WM19_S14_R1_001_val_1.fq.gz Mean	WM19_S14_R2_001_val_2.fq.gz Relative Abundance (%)	WM19_S14_R2_001_val_2.fq.gz Mean	WM20_S15_R1_001_val_1.fq.gz Relative Abundance (%)	WM20_S15_R1_001_val_1.fq.gz Mean	WM20_S15_R2_001_val_2.fq.gz Relative Abundance (%)	WM20_S15_R2_001_val_2.fq.gz Mean	WM21_S16_R1_001_val_1.fq.gz Relative Abundance (%)	WM21_S16_R1_001_val_1.fq.gz Mean	WM21_S16_R2_001_val_2.fq.gz Relative Abundance (%)	WM21_S16_R2_001_val_2.fq.gz Mean	WM22_S17_R1_001_val_1.fq.gz Relative Abundance (%)	WM22_S17_R1_001_val_1.fq.gz Mean	WM22_S17_R2_001_val_2.fq.gz Relative Abundance (%)	WM22_S17_R2_001_val_2.fq.gz Mean	WM23_S18_R1_001_val_1.fq.gz Relative Abundance (%)	WM23_S18_R1_001_val_1.fq.gz Mean	WM23_S18_R2_001_val_2.fq.gz Relative Abundance (%)	WM23_S18_R2_001_val_2.fq.gz Mean	WM24_S19_R1_001_val_1.fq.gz Relative Abundance (%)	WM24_S19_R1_001_val_1.fq.gz Mean	WM24_S19_R2_001_val_2.fq.gz Relative Abundance (%)	WM24_S19_R2_001_val_2.fq.gz Mean
WM23_S18_MAGScoT_cleanbin_000023	0.016346794	0.69486946	0.013170879	0.55671626	0.16719337	11.613901	0.1370965	9.418812	0.02579501	1.3238081	0.020051641	1.0225247	0.08446429	4.540605	0.065754056	3.519818	0.07690191	4.247127	0.058746956	3.2470717	0.11971823	5.8816504	0.099827096	4.9161525	0.069313586	4.760349	0.055637106	3.819893	0.082073085	4.2219276	0.06517736	3.3484242	0.04992806	2.4757473	0.041020293	2.0369287	0.042105254	2.2047439	0.033454288	1.7565346	0.06699025	4.6231985	0.050410256	3.5005922	0.3412383	22.084475	0.24912676	16.164043	0.18856381	10.502303	0.15818378	8.826708	0.17792936	11.227597	0.1391034	8.803176	0.4885978	33.62277	0.39529207	27.247662	0.38087323	20.634193	0.27727562	15.193581	0.3084638	15.862677	0.23444778	12.07088	0.47012994	20.955341	0.3627062	16.18285	0.2637229	10.352754	0.19133674	7.5396113
WM16_S11_MAGScoT_cleanbin_000024	0.46188146	19.633656	0.34364277	14.52534	0.657666	45.68404	0.52622	36.152405	1.1562079	59.336952	0.84747535	43.216637	0.12108967	6.5095005	0.09232268	4.942037	0.042650804	2.355512	0.031686734	1.7513944	0.045280233	2.2245774	0.036678437	1.806291	0.026631143	1.8289853	0.021311142	1.4631654	0.020117514	1.0348665	0.015783925	0.81088406	0.041552916	2.0604548	0.033401217	1.6585912	0.03251443	1.7025425	0.02519087	1.3226595	0.10856059	7.4920926	0.07744452	5.3779078	0.114256576	7.394529	0.080696575	5.2358203	0.048376232	2.6943765	0.039042335	2.1785753	0.06346731	4.004878	0.0485712	3.0738344	0.09354796	6.4374857	0.0738623	5.091361	0.14959738	8.104589	0.10638965	5.829722	0.086755104	4.46136	0.06558489	3.3767323	0.1246331	5.555335	0.093425564	4.168365	0.19198807	7.536718	0.13499361	5.3194146
WM15_S10_MAGScoT_cleanbin_000026	0.009174445	0.38998723	0.0094555365	0.39967343	0.006400011	0.44456968	0.006811586	0.46797004	0.14816223	7.6037326	0.14788377	7.5412683	0.05778428	3.1063492	0.057810053	3.0945752	0.098328896	5.430493	0.09747896	5.3878736	0.1644157	8.077597	0.1628235	8.018516	0.026089229	1.7917674	0.025737302	1.7670536	0.006955316	0.35778892	0.0068301214	0.35089093	0.07755364	3.845597	0.07752663	3.8497093	0.21400446	11.205847	0.21164544	11.112552	0.029819299	2.0579193	0.029672343	2.0605087	0.011678089	0.75578994	0.011776302	0.76407945	0	0	0	0	0.025752794	1.6250383	0.025272677	1.5993844	0.060244333	4.145703	0.060190126	4.1489325	0.014665306	0.7945078	0.014732613	0.8072875	0	0	0	0	0.009849965	0.43904752	0.010279222	0.45862767	0.010531597	0.41343027	0.010441175	0.41143382
WM04_S4_MAGScoT_cleanbin_000051	0.077248506	3.2836792	0.075786136	3.2033834	0.15253866	10.595928	0.15140231	10.401651	0.093381904	4.7923884	0.091792054	4.6808963	0.13724113	7.377765	0.13551886	7.254332	0.064458326	3.5598943	0.06235378	3.4464288	0.13633595	6.698064	0.13482176	6.6395235	0.0828501	5.6900153	0.08164099	5.6052494	0.06145885	3.161509	0.059562135	3.0599475	0.05696885	2.8248737	0.056056924	2.7835965	0.035243835	1.8454615	0.034289073	1.8003653	0.039056942	2.695437	0.038412098	2.6674154	0.0055466727	0.35897306	0.0054278243	0.35217246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0078758765	0.40501502	0.0077566076	0.39936006	0.006577329	0.29317462	0.0068633375	0.30622128	0	0	0	0
WM17_S12_MAGScoT_cleanbin_000017	0.10551476	4.485221	0.08625741	3.6459906	0.08288263	5.75735	0.07177992	4.931429	0.17467055	8.964148	0.13341454	6.8034167	0.22804016	12.25891	0.18694821	10.007347	0.24883701	13.742732	0.19739908	10.910675	0.13509801	6.6372447	0.113757804	5.6021934	0.085861325	5.896822	0.071951985	4.9400287	0.14599684	7.5102334	0.114491574	5.8818946	0.24764463	12.279778	0.20310815	10.085662	0.2905426	15.213589	0.21186343	11.123999	0.1906074	13.154389	0.14677359	10.192261	0.92790264	60.052593	0.7224056	46.871704	0.027392332	1.5256511	0.024054058	1.3422245	0.10290617	6.493527	0.08473596	5.362526	0.21426946	14.744912	0.1799051	12.400939	0.13463432	7.2939506	0.10322035	5.656057	0.41692668	21.440351	0.33889216	17.44835	0.46045172	20.52395	0.3754508	16.751474	0.2899552	11.382533	0.22272287	8.77638
WM15_S10_MAGScoT_cleanbin_000044	0.1507124	6.406482	0.15080552	6.3743567	0.054331403	3.7740705	0.054949854	3.7751684	0.047976386	2.4621632	0.048727363	2.4848306	0.058054246	3.1208618	0.057611447	3.0839436	0.06908914	3.815644	0.06863601	3.7936606	0.08773579	4.310381	0.08615252	4.242725	0.06319247	4.33996	0.063221686	4.3406296	0.07708457	3.965313	0.07639133	3.9245315	0.05143264	2.5503535	0.051909897	2.5776694	0.049080182	2.56997	0.04828338	2.5351436	0.023269823	1.6059204	0.023263529	1.6154674	0.082514636	5.3402343	0.08097289	5.2537484	0.058866557	3.2786484	0.058376394	3.2574222	0.0217652	1.3734152	0.021631252	1.3689365	0.024652332	1.6964456	0.02469515	1.702248	0.038171135	2.0679598	0.037880708	2.075709	0.0102121495	0.5251573	0.010402547	0.5355901	0.022085894	0.9844458	0.022244578	0.9924855	0.050765783	1.9928706	0.049566507	1.9531649
WM20_S15_MAGScoT_cleanbin_000034	0.4379787	18.617598	0.32810646	13.86864	0.6224343	43.23671	0.501488	34.45326	1.1137031	57.155594	0.8172308	41.67433	0.11004958	5.916011	0.08445635	4.5209527	0.036075007	1.9923451	0.02695179	1.4896837	0.037639584	1.8491992	0.03059421	1.5066631	0.024023902	1.649924	0.019250846	1.3217111	0.014170154	0.7289279	0.0114669455	0.58910334	0.03795489	1.882042	0.030844737	1.531645	0.026542127	1.3898169	0.020490628	1.075871	0.0912316	6.296167	0.066356935	4.6079626	0.11341089	7.3397975	0.08095525	5.252604	0.047028337	2.6193037	0.038681034	2.1584146	0.06082821	3.838347	0.04711727	2.9818223	0.094230466	6.4844522	0.074352875	5.125177	0.14572236	7.8946567	0.10282323	5.634296	0.08631721	4.4388413	0.06566759	3.3809903	0.12718415	5.669044	0.096495755	4.305347	0.19425866	7.625853	0.13830613	5.4499435
WM19_S14_MAGScoT_cleanbin_000013	0.55146223	23.441555	0.44580922	18.843786	0.40149015	27.889067	0.34284577	23.554213	0	0	0	0	0.5123072	27.540451	0.41660434	22.300852	0.10444794	5.7684345	0.083605774	4.6210723	0.015807498	0.7766083	0.014608088	0.7193997	0.024931723	1.7122718	0.02186921	1.5014809	0.022097945	1.136742	0.019475592	1.0005399	0	0	0.0071475725	0.3549242	0	0	0.007443935	0.39084762	0	0	0.009546031	0.6628961	0.037279118	2.4126534	0.029976128	1.9449352	0.010951035	0.609932	0.010706612	0.5974325	0.99026394	62.487076	0.80796593	51.13223	1.7777513	122.335625	1.4837948	102.27864	0.14885598	8.064424	0.11535396	6.320929	0.035609283	1.8311987	0.030221201	1.555982	0.03227306	1.4385235	0.02762714	1.2326391	0.0075764637	0.29742303	0.007536049	0.29695752
WM20_S15_MAGScoT_cleanbin_000035	0.048064683	2.0431333	0.048456598	2.0481985	0.22794487	15.833937	0.21562138	14.813636	1.8268987	93.75702	1.6893402	86.14717	0.100559205	5.40583	0.09678732	5.1810303	0.11188698	6.1792765	0.10321969	5.7051764	0.090109564	4.4270024	0.086830415	4.276109	0.109653495	7.530831	0.10440856	7.1684093	0.09131615	4.6974006	0.08648393	4.443029	0.16648395	8.2553215	0.15780808	7.836214	0.23308326	12.204864	0.21580246	11.330819	0.1680288	11.596171	0.15365049	10.669807	0.8388046	54.286285	0.7509692	48.72499	1.1553448	64.34842	1.0932975	61.006367	1.7497712	110.41308	1.6100059	101.88942	1.2190148	83.88628	1.1420443	78.72163	0.8230692	44.590607	0.7328816	40.158943	0.564807	29.045061	0.5192491	26.734285	0.84981805	37.879375	0.786212	35.078392	0.73583674	28.886139	0.6651083	26.208548
WM04_S4_MAGScoT_cleanbin_000057	0.24711972	10.504563	0.19439577	8.216861	0.8750941	60.78744	0.73017377	50.16445	0.0071063763	0.36470148	0.006177924	0.31504056	0.38967904	20.948244	0.30912286	16.547361	0.025807034	1.4252669	0.019785207	1.0935713	0.06919338	3.399409	0.058074154	2.859959	0.22219321	15.259883	0.17876276	12.273369	0.1344406	6.915768	0.106666595	5.4798937	0.10356543	5.135425	0.08432359	4.1872234	0.037779603	1.9782411	0.029925583	1.571258	0.1150915	7.94281	0.0872274	6.0572505	0.14695893	9.510981	0.10168245	6.5974426	0.027743991	1.5452372	0.023272716	1.2986253	0.033287108	2.1004643	0.024909504	1.5764012	0.06099279	4.1972075	0.049360845	3.4024653	0.18258803	9.8918915	0.12939389	7.090261	0.2249335	11.56715	0.16377121	8.431996	0.16550179	7.376996	0.122763425	5.477331	0.23844802	9.3605585	0.1691806	6.66655
WM14_S9_MAGScoT_cleanbin_000034	0.15285903	6.4977307	0.15088539	6.3777328	0.05514191	3.8303714	0.055432986	3.808361	0.050565295	2.5950267	0.04975358	2.5371623	0.058623716	3.1514754	0.058881003	3.1519032	0.06959574	3.843623	0.06869829	3.7971032	0.089732334	4.4084697	0.08920924	4.3932586	0.06520187	4.4779625	0.06419244	4.407279	0.077445194	3.9838638	0.07729386	3.970898	0.0604899	2.9994695	0.058990415	2.9292638	0.043138184	2.2588308	0.042190243	2.2152205	0.023368621	1.6127387	0.023055645	1.6010315	0.08428981	5.455121	0.08271674	5.366894	0.059719726	3.326167	0.05888302	3.2856922	0.0213551	1.3475373	0.021568675	1.3649764	0.02524884	1.7374942	0.025026064	1.7250578	0.038521357	2.0869336	0.038286015	2.0979185	0.010030835	0.51583326	0.010414994	0.536231	0.022203632	0.9896938	0.022706095	1.0130769	0.051787063	2.0329623	0.051527523	2.0304387
WM04_S4_MAGScoT_cleanbin_000011	0.23519762	9.997779	0.21203077	8.96227	0.509203	35.371223	0.46512696	31.955183	0.09654067	4.9544973	0.08849232	4.5126276	0.6139925	33.006817	0.5431761	29.076244	0.5105452	28.196312	0.4416156	24.409052	0.64020056	31.452482	0.5828222	28.702053	1.6081972	110.44847	1.4316094	98.290436	0.54065657	27.811954	0.482148	24.769892	0.4549256	22.558071	0.40844864	20.282173	0.62834746	32.90196	0.5533537	29.054121	0.4431233	30.58127	0.38010204	26.395071	0.07048113	4.561442	0.06318445	4.0995846	1.6179184	90.11205	1.4716396	82.11798	0.8503551	53.658623	0.7480135	47.33813	0.8544143	58.796364	0.76632214	52.82293	0.23998827	13.001608	0.20585456	11.279996	0.053367704	2.7444212	0.04931051	2.5388224	0.1271679	5.6683197	0.11399297	5.08602	0.28744888	11.284145	0.24745318	9.750876
WM20_S15_MAGScoT_cleanbin_000003	0.0071201767	0.30266443	0.0075216526	0.31793064	0.005418337	0.37637874	0.005831409	0.40062982	0	0	0	0	0.081041805	4.35662	0.08129407	4.3516755	0.024819512	1.3707283	0.024739385	1.3673995	0.07122283	3.4991138	0.0711286	3.5028467	0.0071201026	0.48899752	0.0073047793	0.50152636	0.06804667	3.5003934	0.067928225	3.4897473	0	0	0	0	0.016146544	0.84547627	0.01618134	0.8496096	0.14549299	10.040908	0.14356337	9.969337	0	0	0	0	0	0	0	0	0	0	0	0	0.5008418	34.465336	0.49736923	34.283886	0.05360036	2.9038537	0.052641988	2.8845675	0	0	0	0	0	0	0	0	0	0	0	0
WM18_S13_MAGScoT_cleanbin_000028	4.9845233	211.8821	4.9769955	210.37123	0.17484364	12.14532	0.17728858	12.180092	0	0	0	0	0.0058297385	0.31339324	0.008474222	0.45362556	0	0	0	0	0.06380861	3.1348603	0.06658335	3.2790089	0	0	0.004151169	0.28500804	0.30855408	15.872353	0.30738926	15.791827	0.05016474	2.4874833	0.0516157	2.5630605	0	0	0	0	0	0	0	0	0	0	0	0	0.23913471	13.318915	0.23784716	13.271951	0.18149579	11.452644	0.18017423	11.402349	0.017796645	1.2246729	0.019262774	1.3277917	0.025202142	1.3653517	0.026642555	1.4599041	0.009334705	0.4800349	0.010897255	0.5610608	0.9412435	41.95453	0.93798035	41.849834	0.008607099	0.3378818	0.010823545	0.42650107
WM05_S5_MAGScoT_cleanbin_000012	0.19840966	8.433997	0.20151213	8.51766	0.1694434	11.770198	0.17256628	11.85566	0.006395773	0.32823306	0.008909771	0.4543499	0.31456885	16.910494	0.31649053	16.941753	0.24129348	13.326119	0.24022393	13.277698	0.25452462	12.504568	0.2552094	12.568214	0.80479395	55.27199	0.80205965	55.067245	0.8011358	41.21128	0.79725283	40.958096	0.34051517	16.884882	0.34066522	16.916279	0.47933367	25.099195	0.4758609	24.98532	0.4235034	29.227242	0.41975728	29.14881	0.13475585	8.721214	0.13453297	8.728876	0.50613135	28.189636	0.5030038	28.06778	1.6394857	103.453896	1.6237824	102.761284	0.44850296	30.86365	0.44916952	30.961456	0.1370584	7.425278	0.1364652	7.4777403	0.04634068	2.3830583	0.047748823	2.4584167	0.22546771	10.049887	0.22641374	10.101893	0.08064245	3.1657143	0.082761146	3.2611976
WM20_S15_MAGScoT_cleanbin_000024	0.0067784367	0.28813776	0.006908816	0.2920268	0.16863456	11.714013	0.15116242	10.385171	0.03231186	1.658255	0.02757665	1.4062592	0.023924317	1.286116	0.02185305	1.1697949	0.04110848	2.2703328	0.034965266	1.932606	0.018753262	0.92133117	0.017313894	0.8526518	0.053384118	3.6663377	0.046777014	3.2115831	0.15362448	7.9026074	0.13268697	6.816666	0.035142887	1.7426052	0.031629235	1.5706005	0.052315563	2.739383	0.044711832	2.3476176	0.42732126	29.490723	0.35154602	24.41208	0.05887237	3.8101392	0.04810255	3.1210284	0.01352088	0.75306284	0.012047627	0.6722616	0.021857362	1.379231	0.01912413	1.210273	0.17869365	12.29677	0.15527858	10.703423	0.74185884	40.190952	0.6019105	32.982254	0.41261417	21.21858	0.3490494	17.97131	0.88516647	39.454975	0.74927855	33.430534	1.118633	43.913258	0.8989061	35.421333
WM14_S9_MAGScoT_cleanbin_000017	0.08053159	3.4232361	0.08763357	3.704159	0.04075285	2.8308513	0.046924304	3.2237968	0	0	0.0075744637	0.3862565	0.1067426	5.7382345	0.11285585	6.0411797	7.3527913	406.07886	7.2584357	401.18948	2.4011729	117.96748	2.3948593	117.93884	0.5976776	41.04756	0.5963319	40.942535	1.7015227	87.52815	1.69298	86.97522	0.15312837	7.593067	0.1561929	7.75601	0.89568585	46.900513	0.88750094	46.59869	1.3853741	95.608826	1.3662798	94.87729	0.07858476	5.0858984	0.08162898	5.296317	0.04955788	2.76019	0.052672908	2.9391658	0.30674514	19.35606	0.30655023	19.40007	0.10226311	7.0372167	0.10531246	7.2592344	0.64639723	35.019226	0.635444	34.819756	0.12189027	6.268177	0.12526149	6.4492674	0.08419244	3.7527528	0.08808136	3.9299228	0.10882921	4.2722187	0.11327895	4.4637494
WM16_S11_MAGScoT_cleanbin_000021	0.3754016	15.957569	0.3845569	16.254728	0.08159162	5.667671	0.09043183	6.2128534	0	0	0.013527217	0.68981457	0.27069813	14.552105	0.27946416	14.95973	0.6851513	37.83943	0.68381256	37.795803	1.0359292	50.89428	1.0324463	50.844543	1.2962524	89.02459	1.2910019	88.6367	1.1364872	58.46212	1.1305282	58.079803	0.59773207	29.639317	0.5992122	29.754847	1.6468248	86.232155	1.6346282	85.82699	3.247365	224.11041	3.2116354	223.02258	2.1553807	139.49329	2.1245618	137.84753	0.89166915	49.66266	0.8857906	49.42741	1.2936968	81.63412	1.2905173	81.670555	3.0441046	209.4795	3.0370474	209.34505	1.4468156	78.382706	1.4198335	77.801125	1.1836609	60.869473	1.1881052	61.171303	1.7929937	79.92002	1.7941859	80.051125	1.2848598	50.438686	1.2781296	50.364613
WM20_S15_MAGScoT_cleanbin_000011	0.12515263	5.319988	0.12646279	5.34542	0.006713737	0.4663623	0.00781503	0.53690875	0	0	0	0	0.23244734	12.495831	0.23384862	12.517928	0.020619834	1.138789	0.021217052	1.1727123	0.01952212	0.9591043	0.020149158	0.99227905	0.043910187	3.015683	0.044441637	3.0512426	0.007635283	0.39276716	0.008214622	0.4220183	0.09889922	4.9040456	0.10010057	4.9706545	0.021366345	1.1187991	0.022045627	1.157517	0.017506413	1.2081702	0.0184993	1.2846296	0.07974515	5.160997	0.07946025	5.155604	0.55601007	30.967697	0.5534466	30.882502	0.1251158	7.8949857	0.12473204	7.8936834	1.4137902	97.28971	1.4067976	96.97119	0.23706643	12.843314	0.23300004	12.767459	0.01882875	0.96826386	0.019867536	1.0229086	0.05088524	2.2681339	0.051907104	2.3159373	0.17663495	6.9340134	0.17568499	6.9228554
WM11_S6_MAGScoT_cleanbin_000017	0.012150643	0.51649946	0.01114374	0.47103167	0.40547165	28.165636	0.3581019	24.602343	0	0	0.0049714497	0.2535169	0.9168122	49.2857	0.79227847	42.410706	0.026524046	1.464866	0.022907108	1.2661256	0.23731242	11.658948	0.21362098	10.520123	0.10472239	7.1921697	0.09216335	6.327686	0.046380267	2.3858507	0.040820576	2.0971181	0.17543715	8.699277	0.15623954	7.7583246	0.18645255	9.763154	0.16154407	8.481954	0.0776957	5.362014	0.065581396	4.554107	0.10565221	6.8376665	0.08832624	5.730854	0.043685112	2.4330986	0.040140804	2.2398703	0.030179745	1.9043852	0.026820358	1.6973298	0.14875811	10.236762	0.13107337	9.0349455	0.2567618	13.91033	0.21207197	11.620685	0.006614927	0.34017104	0.0063339463	0.3261123	0.1228628	5.476426	0.10732706	4.788607	0.14101225	5.535602	0.11752135	4.6309214
WM05_S5_MAGScoT_cleanbin_000013	0.850348	36.146587	0.53687894	22.693184	1.9855365	137.9231	1.4081968	96.74603	0.41512814	21.304508	0.2609961	13.3093815	1.4136243	75.99317	0.91314757	48.880833	1.0571538	58.38433	0.6400817	35.378704	0.80562705	39.57974	0.5746197	28.298111	0.021111004	1.4498708	0.01604333	1.1014916	1.0126438	52.09148	0.668528	34.344986	0.28544077	14.153947	0.19533284	9.699566	1.2536781	65.64594	0.804288	42.229553	1.2861319	88.75983	0.76929843	53.421673	0.18997213	12.294737	0.11442954	7.42451	0.25360867	14.125062	0.182231	10.1685505	0.24659595	15.560557	0.16208507	10.257575	1.0575895	72.77783	0.7262593	50.061382	0.2614064	14.161956	0.15448923	8.4653845	0.2430215	12.497321	0.1579073	8.130084	0.69512814	30.984303	0.44043362	19.65081	0.07440326	2.9207878	0.045615073	1.797459
WM19_S14_MAGScoT_cleanbin_000026	0.17682165	7.516334	0.1543523	6.524275	0.12450821	8.648825	0.11348914	7.796939	0.006287381	0.32267037	0.0061355606	0.31288025	0.2911267	15.650297	0.25586328	13.696373	0.20210494	11.161821	0.17347388	9.588278	0.28875718	14.186383	0.26020432	12.814198	0.4791359	32.906303	0.42390072	29.103876	0.29242262	15.042532	0.25708836	13.207668	0.5082564	25.202549	0.45341858	22.515228	0.2362475	12.370551	0.20783077	10.912262	0.30616722	21.12952	0.26163548	18.168509	0.04334277	2.8050845	0.03606887	2.3402498	0.17635843	9.82251	0.15895489	8.869736	0.106451035	6.717213	0.092827775	5.874618	0.117406264	8.07929	0.10465147	7.2136736	0.33820865	18.322796	0.2817307	15.437701	0.04536349	2.3328063	0.038039323	1.9585092	0.058579475	2.611093	0.050167177	2.238307	0.09622799	3.7775433	0.079552345	3.1347547
WM12_S7_MAGScoT_cleanbin_000019	0.26844466	11.411044	0.26877317	11.360699	0.117819436	8.184196	0.11876434	8.159356	0	0	0	0	0.3044631	16.367231	0.3044464	16.297031	0.106641	5.889553	0.105952136	5.856204	0.053160056	2.6117063	0.054082595	2.6633878	0.56701773	38.94189	0.56672066	38.909508	0.03578862	1.841005	0.036110345	1.8551345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004235375	0.29145658	0.004669679	0.32188305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WM17_S12_MAGScoT_cleanbin_000037	0.025986439	1.1046314	0.034715984	1.4674002	0.0069872695	0.48536292	0.015666414	1.076315	0	0	0.008250708	0.4207413	0.041616455	2.2372043	0.051701836	2.767602	0.30552003	16.873213	0.30046764	16.607498	0.9999639	49.12734	0.99117184	48.811916	1.7115681	117.54783	1.6826688	115.52749	0.8511895	43.7861	0.83553916	42.925022	1.7466791	86.61133	1.7312242	85.96672	2.309403	120.92652	2.2501202	118.143715	2.5771108	177.85414	2.4965425	173.36507	0.53776187	34.80321	0.5233026	33.953342	2.0718894	115.396545	2.039627	113.811874	3.448536	217.60757	3.3631024	212.83437	2.3627613	162.59299	2.3194268	159.87914	0.81382924	44.090023	0.787803	43.16841	0.2693844	13.853027	0.2679149	13.793983	0.34303603	15.29032	0.3429745	15.302481	0.29318658	11.509385	0.29361922	11.570045
WM21_S16_MAGScoT_cleanbin_000040	0.090465866	3.8455224	0.091147676	3.8526957	0.060288277	4.187858	0.061927274	4.254532	0	0	0	0	0.018054353	0.97056025	0.019283311	1.0322366	0.052081894	2.876371	0.052622538	2.908562	0.16182086	7.9501147	0.1605952	7.9087796	0.21889657	15.033475	0.21763997	14.942572	0.15256481	7.848097	0.15152499	7.784451	0.09966043	4.9417906	0.09948365	4.94002	0.105629236	5.5310297	0.10469022	5.496814	0.29937175	20.660543	0.29512814	20.494307	0.25011045	16.186806	0.24675265	16.010004	0.3986222	22.201777	0.39348692	21.956701	0.06849765	4.3223	0.06804143	4.3060107	0.075307496	5.1822715	0.07584284	5.227881	0.09522217	5.1587577	0.0928681	5.088795	0.0897356	4.614631	0.08948168	4.607093	0.1945325	8.670997	0.19466035	8.685154	0.14162864	5.559799	0.14116056	5.5624223
WM15_S10_MAGScoT_cleanbin_000008	0.5616527	23.87473	0.57692546	24.385902	0.06527017	4.53392	0.07893788	5.423196	0.015357391	0.7881461	0.026782244	1.3657489	0.40216428	21.61942	0.41513696	22.222301	0.853665	47.14608	0.8520641	47.095432	3.1868515	156.56718	3.188713	157.03351	4.9469414	339.7482	4.9380293	339.03174	4.111088	211.47874	4.106002	210.9419	1.9006902	94.24817	1.9091722	94.80302	3.9844155	208.63469	3.9568725	207.75761	1.4421992	99.530495	1.429961	99.299446	2.2356734	144.68973	2.2101352	143.39978	2.2228303	123.8034	2.2131307	123.49344	1.53339	96.75912	1.5263407	96.594666	1.7173651	118.18016	1.7160026	118.28483	1.6722124	90.593796	1.6478177	90.29374	0.6963661	35.81045	0.701518	36.11866	0.9352598	41.687813	0.9426428	42.057858	0.92082447	36.148052	0.92351705	36.39113
WM05_S5_MAGScoT_cleanbin_000003	0.23925278	10.170156	0.21480773	9.079648	0.5193301	36.074688	0.47535905	32.65815	0.09980112	5.121825	0.0907132	4.6258802	0.6201322	33.336872	0.54840946	29.356386	0.52610415	29.055597	0.4545544	25.124207	0.6571719	32.28627	0.59923834	29.510496	1.6498166	113.306816	1.4731259	101.14084	0.55824	28.716465	0.49552974	25.457365	0.46456164	23.035887	0.4223193	20.970943	0.64630705	33.84237	0.569844	29.919949	0.4508679	31.115747	0.389394	27.040323	0.0727157	4.7060604	0.06559832	4.2562027	1.6790565	93.51721	1.5261276	85.158424	0.8781962	55.415443	0.7751184	49.053467	0.87680584	60.33723	0.7849095	54.10416	0.24153899	13.08562	0.20783752	11.388654	0.05384726	2.7690823	0.050612427	2.6058533	0.13006976	5.797666	0.11756303	5.245305	0.29646522	11.638092	0.25292143	9.966352
